light_cozie,noise_cozie,user_id,room,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,user_grouped_cooler,user_grouped_warmer,user_grouped_dimmer,user_grouped_brighter,user_grouped_quieter,user_grouped_louder,room_grouped_cooler,room_grouped_warmer,room_grouped_dimmer,room_grouped_brighter,room_grouped_quieter,room_grouped_louder,thermal_cozie
10.0,11.0,cresh12,CAFE,-0.7460573750616994,-0.6658816660008344,-0.433883739117558,-0.9009688679024191,0.56,0.06,0.02,0.1,0.2,0.0,0.273972602739726,0.0,0.0273972602739726,0.3561643835616438,0.2465753424657534,0.0,10.0
10.0,11.0,cresh12,OPEN_EXHIBITION_SPACE_2,-0.7986355100472928,-0.6018150231520483,-0.433883739117558,-0.9009688679024191,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,10.0
10.0,11.0,cresh12,OPEN_EXHIBITION_SPACE_2,-0.838670567945424,-0.544639035015027,-0.433883739117558,-0.9009688679024191,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
9.0,10.0,cresh12,OPEN_EXHIBITION_SPACE_2,-0.2965415749755708,-0.9550199444571866,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
9.0,10.0,cresh12,OPEN_EXHIBITION_SPACE_2,-0.3131638064837496,-0.9496991262018771,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
9.0,11.0,cresh12,OPEN_EXHIBITION_SPACE_2,-0.3947438563842672,-0.9187912101488984,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
10.0,11.0,cresh12,OPEN_EXHIBITION_SPACE_2,-0.4617486132350338,-0.8870108331782218,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.4840764331210191,0.06369426751592358,0.10191082802547773,0.4649681528662421,0.445859872611465,0.0,11.0
10.0,10.0,cresh12,EXECUTIVE_SEMINAR_ROOM_A,-0.5735764363510462,-0.8191520442889917,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
10.0,10.0,cresh12,EXECUTIVE_SEMINAR_ROOM_A,-0.6293203910498376,-0.7771459614569708,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
10.0,10.0,cresh12,EXECUTIVE_SEMINAR_ROOM_A,-0.6755902076156601,-0.7372773368101241,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
10.0,10.0,cresh12,EXECUTIVE_SEMINAR_ROOM_A,-0.7283709698824001,-0.6851829903263593,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
10.0,10.0,cresh12,EXECUTIVE_SEMINAR_ROOM_A,-0.7460573750616994,-0.6658816660008344,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
10.0,10.0,cresh12,EXECUTIVE_SEMINAR_ROOM_A,-0.7743926440821854,-0.6327053285625163,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
10.0,10.0,cresh12,EXECUTIVE_SEMINAR_ROOM_A,-0.8265897491271884,-0.5628049276950688,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
10.0,10.0,cresh12,EXECUTIVE_SEMINAR_ROOM_A,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
10.0,10.0,cresh12,EXECUTIVE_SEMINAR_ROOM_A,-0.8968727415326883,-0.44228869021900136,0.7818314824680297,0.6234898018587336,0.56,0.06,0.02,0.1,0.2,0.0,0.08360128617363344,0.1607717041800643,0.06430868167202572,0.04823151125401929,0.09003215434083603,0.0,10.0
